"49268";"1";"1";"noise";"225692";"1478114548956";"1478114548949";"1478114551757";"1478114551757";"?";"1478114551757";"1478114552021";"1478114552066";
"49242";"1";"1";"noise";"222248";"1478114548921";"1478114548914";"1478114551667";"1478114551667";"?";"1478114551667";"1478114551979";"1478114552073";
"49220";"1";"1";"structural";"310478";"1478114548803";"1478114548796";"1478114551345";"1478114551345";"?";"1478114551345";"1478114552057";"1478114552075";
"49256";"1";"1";"air";"36071";"1478114548930";"1478114548923";"1478114551702";"1478114551702";"?";"1478114551702";"1478114552030";"1478114552079";
"49272";"1";"1";"structural";"304510";"1478114548979";"1478114548972";"1478114551829";"1478114551829";"?";"1478114551829";"1478114552073";"1478114552086";
"49270";"1";"1";"noise";"202843";"1478114548985";"1478114548977";"1478114551848";"1478114551848";"?";"1478114551848";"1478114552070";"1478114552087";
"49265";"1";"1";"structural";"316243";"1478114548974";"1478114548967";"1478114551824";"1478114551825";"?";"1478114551825";"1478114552081";"1478114552107";
"49276";"1";"1";"light";"1";"1478114548992";"1478114548985";"1478114551876";"1478114551876";"?";"1478114551876";"1478114552099";"1478114552109";
"49230";"1";"1";"light";"1";"1478114548842";"1478114548835";"1478114551419";"1478114551419";"?";"1478114551419";"1478114552099";"1478114552115";
"49223";"1";"1";"structural";"326828";"1478114548809";"1478114548802";"1478114551373";"1478114551373";"?";"1478114551373";"1478114552076";"1478114552138";
"49273";"1";"1";"structural";"319543";"1478114548996";"1478114548988";"1478114551900";"1478114551900";"?";"1478114551900";"1478114552099";"1478114552147";
"49277";"1";"1";"noise";"221299";"1478114549001";"1478114548994";"1478114551903";"1478114551904";"?";"1478114551904";"1478114552122";"1478114552176";
"49275";"1";"1";"traffic";"100495";"1478114549004";"1478114548997";"1478114551939";"1478114551939";"?";"1478114551939";"1478114552170";"1478114552183";
"49271";"1";"1";"air";"3130";"1478114548998";"1478114548994";"1478114551903";"1478114551903";"?";"1478114551903";"1478114552170";"1478114552187";
"49232";"1";"1";"light";"1";"1478114548846";"1478114548844";"1478114551438";"1478114551438";"?";"1478114551438";"1478114552182";"1478114552194";
"49274";"1";"1";"noise";"243144";"1478114548995";"1478114548988";"1478114551892";"1478114551892";"?";"1478114551892";"1478114552093";"1478114552198";
"49266";"1";"1";"light";"1";"1478114548954";"1478114548947";"1478114551745";"1478114551745";"?";"1478114551745";"1478114552187";"1478114552199";
"49287";"1";"1";"light";"1";"1478114549015";"1478114549008";"1478114551968";"1478114551968";"?";"1478114551968";"1478114552193";"1478114552204";
"49296";"1";"1";"light";"1";"1478114549028";"1478114549022";"1478114552009";"1478114552009";"?";"1478114552009";"1478114552221";"1478114552231";
"49293";"1";"1";"light";"1";"1478114549020";"1478114549014";"1478114552001";"1478114552001";"?";"1478114552001";"1478114552235";"1478114552245";
"49279";"1";"1";"air";"14204";"1478114549010";"1478114549003";"1478114551945";"1478114551945";"?";"1478114551945";"1478114552171";"1478114552274";
"49292";"1";"1";"air";"9996";"1478114549034";"1478114549027";"1478114552026";"1478114552026";"?";"1478114552026";"1478114552262";"1478114552278";
"49303";"1";"1";"light";"1";"1478114549038";"1478114549033";"1478114552051";"1478114552051";"?";"1478114552051";"1478114552265";"1478114552278";
"49269";"1";"1";"traffic";"116811";"1478114548989";"1478114548982";"1478114551875";"1478114551891";"?";"1478114551901";"1478114552102";"1478114552283";
"49253";"1";"1";"traffic";"117688";"1478114548955";"1478114548949";"1478114551746";"1478114551746";"?";"1478114551746";"1478114552141";"1478114552284";
"49306";"1";"1";"light";"1";"1478114549043";"1478114549036";"1478114552059";"1478114552059";"?";"1478114552059";"1478114552280";"1478114552294";
"49297";"1";"1";"noise";"207304";"1478114549039";"1478114549033";"1478114552044";"1478114552044";"?";"1478114552044";"1478114552280";"1478114552299";
"49295";"1";"1";"structural";"319805";"1478114549034";"1478114549027";"1478114552013";"1478114552013";"?";"1478114552013";"1478114552231";"1478114552301";
"49289";"1";"1";"noise";"214258";"1478114549029";"1478114549022";"1478114552009";"1478114552009";"?";"1478114552011";"1478114552221";"1478114552301";
"49282";"1";"1";"traffic";"113752";"1478114549012";"1478114549006";"1478114551945";"1478114551945";"?";"1478114551947";"1478114552185";"1478114552301";
"49307";"1";"1";"light";"1";"1478114549046";"1478114549039";"1478114552063";"1478114552063";"?";"1478114552063";"1478114552298";"1478114552309";
"49309";"1";"1";"structural";"301380";"1478114549053";"1478114549045";"1478114552075";"1478114552075";"?";"1478114552075";"1478114552303";"1478114552322";
"49313";"1";"1";"light";"1";"1478114549059";"1478114549052";"1478114552106";"1478114552106";"?";"1478114552106";"1478114552321";"1478114552331";
"49283";"1";"1";"air";"49978";"1478114549012";"1478114549006";"1478114551945";"1478114551945";"?";"1478114551945";"1478114552178";"1478114552343";
"49280";"1";"1";"noise";"244519";"1478114549003";"1478114548997";"1478114551944";"1478114551944";"?";"1478114551944";"1478114552188";"1478114552351";
"49288";"1";"1";"light";"1";"1478114549016";"1478114549010";"1478114551973";"1478114551973";"?";"1478114551973";"1478114552365";"1478114552376";
"49260";"1";"1";"air";"40734";"1478114548954";"1478114548948";"1478114551746";"1478114551746";"?";"1478114551746";"1478114552191";"1478114552379";
